x,y,z,intensity
-6.00271,-1.42009,1.65282,6
-4.04119,-0.950086,0.0724624,13
-6.0335,-1.41626,0.324797,6
-6.01735,-1.41025,0.540714,10
-4.02989,-0.943719,0.508195,16
-6.03402,-1.41082,0.98147,10
-6.02782,-1.40827,1.20324,26
-4.12916,-0.963925,-0.222218,37
-6.03878,-1.4086,1.43159,16
-4.09559,-0.954581,-0.0734048,6
-6.01704,-1.40132,1.65541,7
-4.06786,-0.941383,0.0728813,27
-4.01636,-0.928728,0.216043,13
-6.03752,-1.39387,0.542109,10
-6.02556,-1.3889,0.759246,12
-4.05208,-0.933263,0.658589,12
-4.05624,-0.932729,0.80903,15
-4.25903,-0.978578,-0.229022,56
-4.04937,-0.929661,0.959191,7
-4.11042,-0.943679,-0.0736143,22
-6.03672,-1.38481,1.65955,7
-4.16844,-0.950107,0.0746265,33
-6.03521,-1.37338,0.324378,10
-6.05012,-1.37455,0.542806,7
-4.05365,-0.920222,0.510389,12
-6.05119,-1.37146,0.982721,11
-6.0545,-1.37111,1.20668,27
-4.13758,-0.936238,-0.222323,36
-6.06344,-1.3709,1.43519,13
-4.25803,-0.961932,-0.0761972,21
-6.04528,-1.36458,1.66058,6
-4.24588,-0.952179,0.0759529,56
-4.03055,-0.902412,0.216462,15
-6.05076,-1.35361,0.542457,9
-6.06006,-1.35347,0.762415,14
-4.0585,-0.904951,0.658589,11
-4.0625,-0.905098,0.80903,9
-4.26754,-0.949999,-0.229127,53
-6.09291,-1.35523,1.44104,5
-4.17742,-0.928408,-0.0746963,61
-6.04624,-1.34263,1.65955,8
-4.28628,-0.945537,0.0766161,52
-6.06416,-1.33551,0.325425,12
-4.04539,-0.890178,0.362394,12
-4.06773,-0.893603,0.511364,10
-6.06833,-1.33088,0.983973,11
-6.07927,-1.33217,1.20973,17
-4.25912,-0.932533,-0.228499,56
-4.08347,-0.893328,0.96504,12
-6.07165,-1.32605,1.66524,8
-4.21138,-0.913612,0.0752199,75
-4.05026,-0.877917,0.217194,9
-6.07564,-1.31471,0.543852,9
-6.06937,-1.31113,0.762415,10
-4.08387,-0.881474,0.661718,5
-6.07428,-1.30887,1.20782,8
-4.23111,-0.910936,-0.226824,42
-6.10223,-1.31266,1.44104,9
-4.32636,-0.930651,-0.0772443,132
-6.07035,-1.30469,1.66369,12
-4.28088,-0.913835,0.0764066,35
-6.08483,-1.2967,0.326053,10
-4.0749,-0.86689,0.364485,12
-4.07566,-0.866307,0.511608,6
-6.09657,-1.29364,0.987102,10
-6.09972,-1.2932,1.21202,12
-4.27514,-0.905591,-0.229022,56
-4.07993,-0.863495,0.96279,12
-4.34523,-0.918853,-0.0775236,134
-4.08645,-0.863386,1.11913,9
-4.12161,-0.864804,0.0735095,31
-6.09714,-1.27709,0.326472,8
-6.09225,-1.27496,0.544549,10
-4.0806,-0.852482,0.511851,9
-6.10686,-1.27356,0.98804,2
-6.10804,-1.2727,1.21278,9
-4.19029,-0.872344,-0.224312,39
-6.11102,-1.27109,1.44104,11
-6.09822,-1.26621,1.66887,14
-4.20686,-0.867371,0.0749755,11
-4.06901,-0.837469,0.217718,12
-4.08265,-0.839534,0.36466,6
-6.11366,-1.25495,0.766314,10
-4.10836,-0.841832,0.664221,11
-6.14706,-1.25846,1.21965,9
-4.30093,-0.879724,-0.230069,50
-4.10304,-0.838503,0.96684,15
-4.09049,-0.834449,1.11862,7
-4.09815,-0.830054,0.072986,12
-6.13331,-1.24004,0.327937,12
-4.09337,-0.826856,0.365357,9
-4.09423,-0.825543,0.512826,6
-6.15626,-1.23909,0.99461,1
-4.2036,-0.845304,0.833454,1
-4.23935,-0.851724,-0.226615,40
-4.12696,-0.828394,0.971789,1
-4.11346,-0.824936,-0.0732303,11
-4.09527,-0.820546,1.11913,9
-4.11083,-0.817694,0.0731605,23
-4.09435,-0.812932,0.218764,3
-4.10014,-0.813337,0.365705,1
-4.0932,-0.810475,0.512339,4
-4.12189,-0.814662,0.665472,11
-4.11407,-0.81237,0.815136,10
-4.26777,-0.841946,-0.227975,50
-4.126,-0.81323,0.970889,13
-4.1634,-0.819846,-0.074068,11
-4.10379,-0.807365,1.12069,4
-4.21767,-0.823653,0.0750104,34
-4.08344,-0.795959,0.218032,15
-4.11078,-0.800544,0.366403,10
-4.11159,-0.799212,0.514289,1
-4.22555,-0.819834,0.681741,1
-4.15929,-0.806224,0.823532,1
-4.26677,-0.826284,-0.227766,45
-4.10968,-0.795119,0.96639,3
-4.3292,-0.836807,-0.0769651,100
-4.11417,-0.7945,1.12276,11
-4.19106,-0.80328,0.0744869,11
-4.1627,-0.796336,0.222114,1
-4.17631,-0.797429,0.371981,1
-4.1085,-0.783739,0.513557,10
-4.12554,-0.785496,0.665159,9
-4.13135,-0.78511,0.817426,12
-4.26584,-0.809895,-0.227557,40
-4.1298,-0.783321,0.970439,10
-4.1359,-0.783731,1.12793,3
-4.29618,-0.807112,0.0763019,100
-4.09086,-0.767801,0.218136,13
-4.11248,-0.770373,0.366054,4
-4.21477,-0.788011,0.526476,1
-4.24088,-0.792127,0.683306,4
-4.16881,-0.777159,0.824295,4
-4.28435,-0.797925,-0.228394,47
-4.14017,-0.770327,0.972238,7
-4.12722,-0.76717,1.12483,11
-4.30473,-0.793949,0.0764066,12
-4.80261,-0.884044,0.255923,8
-4.14454,-0.761414,0.368669,6
-4.14121,-0.760055,0.51697,13
-4.13869,-0.7581,0.666411,9
-4.13274,-0.756264,0.816663,12
-4.30662,-0.787305,-0.229441,45
-4.16188,-0.760094,0.976737,4
-4.5803,-0.834859,1.24751,6
-4.1835,-0.756501,0.0742076,31
-4.11761,-0.743843,0.219288,6
-4.63528,-0.835689,0.412072,6
-4.69479,-0.844725,0.585704,8
-4.72445,-0.849212,0.760272,6
-4.44261,-0.79695,0.87734,6
-4.28968,-0.768744,-0.228394,45
-4.16259,-0.745219,0.976288,12
-4.17228,-0.746202,1.1357,12
-4.31594,-0.765678,0.0765114,11
-4.60398,-0.815121,0.245037,10
-4.15159,-0.733532,0.368843,9
-4.14629,-0.731849,0.51697,16
-4.17099,-0.734709,0.670791,8
-4.50334,-0.792441,-0.400045,1
-4.15326,-0.730837,0.819715,10
-4.32368,-0.760047,-0.230069,45
-4.42607,-0.77725,1.03747,4
-4.49264,-0.787323,1.22214,8
-4.159,-0.722871,0.0736841,12
-4.52415,-0.78471,0.240641,8
-4.51522,-0.782349,0.400916,9
-4.52634,-0.782647,0.564011,10
-4.53366,-0.782284,0.728672,5
-4.25639,-0.733676,0.83956,10
-4.30466,-0.741223,-0.228917,42
-4.17332,-0.717858,0.977637,9
-4.2806,-0.735542,-0.0758133,3
-4.24974,-0.729476,1.15537,12
-4.19699,-0.714389,0.0743124,12
-4.14093,-0.703359,0.220125,6
-4.18018,-0.708527,0.370935,12
-4.18653,-0.70885,0.521357,15
-4.23835,-0.716102,0.680803,9
-4.2455,-0.715787,0.836888,7
-4.35067,-0.732737,-0.23122,43
-4.45842,-0.750085,1.04377,4
-4.18257,-0.703676,-0.0740331,29
-4.27322,-0.718159,1.16106,11
-4.25284,-0.707866,0.0752548,27
-4.19273,-0.696359,0.222742,1
-4.40277,-0.730453,0.390458,10
-4.37123,-0.723654,0.544025,9
-4.3228,-0.714085,0.693943,8
-4.51153,-0.744452,-0.400045,1
-4.21504,-0.695529,0.830401,15
-4.34729,-0.716572,-0.230906,47
-4.32064,-0.711405,1.01093,10
-4.44756,-0.731504,-0.0786754,48
-4.25676,-0.69936,1.15589,13
-4.32239,-0.703945,0.0764415,30
-4.18134,-0.679477,0.222009,15
-4.21465,-0.68338,0.37355,15
-4.22872,-0.684904,0.525988,12
-4.27847,-0.691428,0.686435,9
-4.41575,-0.712823,-0.391329,1
-4.37068,-0.704765,0.860549,7
-4.35778,-0.701904,-0.231325,82
-4.39249,-0.706708,1.02713,9
-4.27825,-0.687562,1.16106,9
-4.39381,-0.700629,0.0776632,68
-4.20921,-0.669687,0.22337,1
-4.35254,-0.691711,0.385577,13
-4.27018,-0.677096,0.530863,12
-4.26708,-0.675075,0.684244,11
-4.21968,-0.666823,0.830401,16
-4.3501,-0.686653,-0.230802,27
-4.31769,-0.680765,1.00913,10
