x,y,z,intensity
-2.60585,3.47067,-0.227452,13
-2.60456,3.46895,1.00148,49
-2.59522,3.45776,-0.0754642,12
-2.61673,3.48769,1.16831,50
-2.59817,3.47304,0.0757085,12
-2.61354,3.49486,0.228708,56
-2.59077,3.46568,-0.841086,15
-2.61072,3.49363,0.381568,58
-2.59846,3.47849,-0.687686,15
-2.59994,3.48174,0.533544,10
-2.59281,3.4722,-0.532082,13
-2.58543,3.46357,0.684557,9
-2.5916,3.47309,-0.379128,18
-2.62236,3.5156,0.852535,9
-2.59194,3.47609,-0.227243,13
-2.58955,3.47288,1.00013,48
-2.58135,3.46314,-0.0753944,12
-2.58668,3.47156,1.16003,54
-2.57589,3.4697,0.0754293,12
-2.5882,3.48883,0.227661,45
-2.57805,3.47515,-0.841086,15
-2.58959,3.49197,0.380348,60
-2.5704,3.46736,-0.683619,16
-2.58007,3.48168,0.532082,10
-2.57946,3.48213,-0.532082,13
-2.58152,3.48617,0.68706,8
-2.57648,3.47937,-0.378779,33
-2.58142,3.48732,0.843376,19
-2.57562,3.48075,-0.226929,14
-2.57504,3.48123,0.999682,49
-2.5609,3.46338,-0.075185,12
-2.57448,3.48302,1.16054,51
-2.55783,3.47062,0.0752548,13
-2.56416,3.48176,0.226615,43
-2.55543,3.4699,-0.837652,13
-2.57384,3.49618,0.379825,63
-2.55945,3.47791,-0.683932,16
-2.56084,3.48107,0.530619,21
-2.56141,3.48312,-0.530863,15
-2.56231,3.48561,0.685183,16
-2.55724,3.47871,-0.377733,35
-2.55761,3.48049,0.83956,30
-2.54926,3.4704,-0.225673,14
-2.55825,3.48392,0.997883,49
-2.55234,3.47714,-0.0752897,15
-2.55431,3.48109,1.15692,56
-2.53979,3.47146,0.0750803,12
-2.53785,3.47134,0.225359,49
-2.54562,3.48197,-0.838415,16
-2.55574,3.4971,0.378953,63
-2.54264,3.48044,-0.68268,18
-2.53229,3.46754,0.527207,18
-2.53987,3.47921,-0.528913,16
-2.54198,3.48337,0.682993,27
-2.53921,3.47957,-0.376861,36
-2.53966,3.48146,0.837652,12
-2.53007,3.46959,-0.225045,19
-2.5346,3.47708,0.993384,52
-2.52959,3.47148,-0.0749755,12
-2.541,3.48842,1.1564,58
-2.52649,3.47868,0.0750453,15
-2.51867,3.47048,0.224731,52
-2.52192,3.47495,-0.834599,13
-2.53533,3.49471,0.377733,60
-2.52815,3.48609,-0.682054,15
-2.52366,3.48118,0.527938,9
-2.52073,3.47841,-0.527451,16
-2.52053,3.47942,0.68049,9
-2.53055,3.49325,-0.377384,32
-2.52749,3.49031,0.837652,6
-2.51912,3.48002,-0.225149,19
-2.51445,3.47485,0.990235,48
-2.5116,3.47219,-0.074801,14
-2.52428,3.491,1.15433,59
-2.50965,3.48099,0.0749057,13
-2.50715,3.47881,0.224731,52
-2.49944,3.46939,-0.831164,15
-2.51263,3.48899,0.376164,37
-2.5125,3.49009,-0.681116,16
-2.51381,3.49319,0.528426,12
-2.50857,3.48719,-0.527451,15
-2.51013,3.48936,0.680803,4
-2.50555,3.48427,-0.375467,16
-2.50956,3.49114,0.835743,9
-2.50113,3.48069,-0.224626,17
-2.49662,3.47569,0.987985,52
-2.49307,3.47075,-0.0745916,14
-2.50142,3.48366,1.14916,58
-2.48994,3.47792,0.0746614,15
-2.49732,3.49079,0.22494,52
-2.48275,3.47171,-0.829638,12
-2.49697,3.49287,0.375641,40
-2.49058,3.48394,-0.6783,19
-2.50106,3.49989,0.528182,37
-2.49237,3.48902,-0.526476,16
-2.4876,3.48364,0.677987,24
-2.48527,3.48164,-0.374247,16
-2.48656,3.48346,0.831927,33
-2.48725,3.48571,-0.224417,19
-2.48734,3.48713,0.988885,52
-2.47862,3.47618,-0.0745218,14
-2.48476,3.48608,1.14709,60
-2.46968,3.47518,0.0744171,15
-2.50434,3.52526,-0.998333,0
-2.4828,3.49623,0.224731,52
-2.46781,3.47512,-0.828493,13
-2.48191,3.49626,0.375118,16
-2.4704,3.48133,-0.67611,21
-2.47045,3.4827,0.524282,19
-2.47099,3.48475,-0.524526,16
-2.47086,3.48585,0.676736,27
-2.47601,3.49312,-0.374595,16
-2.46531,3.4793,0.828874,19
-2.46122,3.47481,-0.223161,17
-2.47065,3.48943,0.987085,52
-2.46647,3.48481,-0.0745218,14
-2.46923,3.49,1.14553,57
-2.45753,3.48378,0.0744171,17
-2.49202,3.53398,-0.998333,0
-2.45908,3.48855,0.223684,52
-2.45341,3.4805,-0.827729,13
-2.48576,3.5277,0.377559,6
-2.45596,3.48671,-0.675484,15
-2.46057,3.49455,0.524769,4
-2.44968,3.48037,-0.522576,16
-2.46209,3.4993,0.677674,8
-2.45463,3.4887,-0.373201,16
-2.46896,3.51037,0.834217,12
-2.44218,3.47358,-0.222533,17
-2.44501,3.4789,0.981686,52
-2.44969,3.48685,-0.0743822,14
-2.45592,3.49702,1.14502,50
-2.43618,3.47923,0.0741378,16
-2.45062,3.50115,-0.986635,0
-2.44116,3.48893,0.223161,55
-2.42826,3.47178,-0.823532,15
-2.45059,3.50371,0.374072,51
-2.43924,3.48878,-0.674233,14
-2.44494,3.49823,0.524038,27
-2.42842,3.47588,-0.520626,15
-2.42724,3.47548,0.671417,17
-2.44069,3.49604,-0.373027,15
-2.44709,3.50652,0.831164,49
-2.42829,3.48087,-0.222428,18
-2.42728,3.47942,0.979437,43
-2.42835,3.48226,-0.0741029,14
-2.43155,3.48814,1.13932,46
-2.42227,3.48649,0.0741029,15
-2.42665,3.4941,-0.982136,0
