x,y,z,intensity
-1.7645,-4.28524,-0.405449,28
-1.76935,-4.29488,0.902908,28
-1.76346,-4.27847,-0.242525,31
-1.78078,-4.31836,1.07842,31
-1.77626,-4.30526,-0.0812933,20
-1.77422,-4.29818,1.24595,39
-1.78378,-4.30431,0.0813282,16
-1.78158,-4.29476,0.243676,16
-1.61659,-3.89703,-0.820097,4
-1.79326,-4.32078,0.409283,18
-1.78324,-4.29452,-0.736494,15
-1.78743,-4.3025,0.572055,16
-1.78437,-4.29302,-0.570836,16
-1.79383,-4.31365,0.739935,12
-1.79092,-4.30665,-0.408063,17
-1.79413,-4.31224,0.907869,13
-1.78759,-4.29442,-0.243781,14
-1.7936,-4.30673,1.07707,12
-1.79512,-4.30826,-0.0814678,13
-1.7959,-4.30801,1.25061,22
-1.80652,-4.31651,0.0816773,13
-1.80659,-4.31246,0.245037,15
-1.62412,-3.87688,-0.817044,4
-1.81295,-4.32552,0.410329,13
-1.80968,-4.31559,-0.741187,15
-1.81166,-4.3182,0.57498,14
-1.80703,-4.30507,-0.573273,13
-1.81347,-4.31829,0.741812,11
-1.81287,-4.31475,-0.409458,13
-1.81754,-4.32586,0.912067,13
-1.81341,-4.31393,-0.245246,14
-1.81693,-4.3202,1.08201,13
-1.8148,-4.31303,-0.0816773,13
-1.81767,-4.31774,1.25527,21
-1.8278,-4.32491,0.0819565,13
-1.83097,-4.3282,0.246293,15
-1.64291,-3.88175,-0.819334,4
-1.82879,-4.31884,0.410329,13
-1.83242,-4.3253,-0.744002,14
-1.83291,-4.32647,0.57693,16
-1.83134,-4.32067,-0.576198,13
-1.83316,-4.32284,0.74369,12
-1.83025,-4.3139,-0.409981,12
-1.83952,-4.33363,0.91512,13
-1.83702,-4.32564,-0.246293,14
-1.84342,-4.33862,1.08831,12
-1.83297,-4.31403,-0.0818169,13
-1.83953,-4.32737,1.25993,19
-1.84521,-4.32186,0.0820263,13
-1.85392,-4.34015,0.24734,15
-1.65182,-3.86516,-0.817044,4
-1.85404,-4.33625,0.412595,13
-1.84518,-4.31343,-0.743064,13
-1.85501,-4.33432,0.578879,14
