x,y,z,intensity
-0.219232,2.99971,0.584639,32
-0.207539,2.84653,-0.149576,3
-0.22576,3.10394,0.718494,12
-0.217215,2.99367,-0.0523921,23
-0.258435,3.57038,0.959183,28
-0.227237,3.20146,0.0560222,91
-0.25272,3.57816,0.187991,30
-0.18273,2.59364,0.227476,3
-0.211188,3.00504,-0.477125,1
-0.250429,3.57234,0.439705,23
-0.209095,2.99019,-0.368045,21
-0.215388,3.08791,0.490266,1
-0.208093,2.98333,-0.261642,8
-0.209169,3.00633,0.585784,12
-0.205759,2.96479,-0.155752,21
-0.210482,3.04055,0.703647,23
-0.206351,2.98843,-0.0522874,54
-0.247164,3.58861,0.963842,27
-0.216869,3.2142,0.0562317,114
-0.240495,3.58301,0.1882,30
-0.17301,2.58432,0.226605,2
-0.20017,2.99787,-0.475874,2
-0.239012,3.58904,0.441655,13
-0.197867,2.97901,-0.366583,21
-0.204085,3.08076,0.489014,1
-0.194121,2.93036,-0.256935,1
-0.209286,3.16768,0.617076,26
-0.198036,3.00535,-0.157845,29
-0.196802,2.9946,0.692849,11
-0.195525,2.98314,-0.0521827,29
-0.234133,3.58174,0.961772,28
-0.204753,3.20097,0.0559873,62
-0.228104,3.57581,0.187781,12
-0.181143,2.85533,0.250311,3
-0.189454,2.99461,-0.475248,3
-0.189487,3.00343,-0.369508,40
-0.193122,3.06959,0.487137,1
-0.179649,2.86341,-0.251009,1
-0.196758,3.14487,0.612497,50
-0.188662,3.02396,-0.158787,90
-0.194636,3.11971,0.721643,30
-0.186129,2.99176,-0.0523223,30
-0.222374,3.58442,0.962289,30
-0.192807,3.17967,0.0556034,62
-0.193101,3.19378,0.167684,29
-0.18865,3.13833,0.275064,8
-0.179167,2.98931,-0.474309,2
-0.149447,2.50073,0.307598,9
-0.179052,2.99611,-0.368533,33
-0.180123,3.02289,0.479628,1
-0.170388,2.86797,-0.251357,2
-0.177574,3.00663,-0.157845,59
-0.201524,3.41214,0.789128,16
-0.176794,3.00234,-0.0524968,36
-0.210939,3.59285,0.96436,29
-0.181345,3.16433,0.0553241,57
-0.179341,3.14857,0.165277,11
-0.178919,3.15087,0.276109,16
-0.170037,3.00369,-0.476499,2
-0.14093,2.49724,0.307111,8
-0.168369,2.99276,-0.368045,22
-0.170343,3.03731,0.481818,4
-0.16177,2.88443,-0.252752,2
-0.174362,3.11867,0.607154,11
-0.167491,3.00521,-0.157741,23
-0.194368,3.49844,0.808924,26
-0.166757,3.01093,-0.0526365,36
-0.199034,3.60514,0.967466,27
-0.170192,3.16294,0.0552892,28
-0.167069,3.12524,0.164021,9
-0.166224,3.11964,0.27332,11
-0.159969,3.01216,-0.477751,2
-0.132736,2.50763,0.308329,7
-0.158549,3.00522,-0.369508,21
-0.158704,3.01816,0.47869,31
-0.155781,2.96258,-0.25955,3
-0.160083,3.05456,0.594561,12
-0.157209,3.00976,-0.15795,48
-0.18094,3.47574,0.803525,6
-0.156038,3.0075,-0.0525666,36
-0.186847,3.61353,0.969536,28
-0.156237,3.1056,0.054277,42
-0.155064,3.10386,0.16287,34
-0.154343,3.1003,0.271577,25
-0.149747,3.01861,-0.47869,2
-0.123101,2.49024,0.306136,9
-0.148254,3.00972,-0.369995,38
-0.14836,3.02264,0.479315,27
-0.146771,3.00094,-0.262862,22
-0.148078,3.02765,0.589218,16
-0.148645,3.05019,-0.160043,100
-0.175422,3.61261,0.835018,15
-0.145636,3.01002,-0.0526016,33
-0.172558,3.57943,0.960219,12
-0.144273,3.08216,0.0538581,55
-0.1433,3.08444,0.161823,9
-0.1405,3.04711,0.266871,12
-0.138683,3.01914,-0.47869,2
-0.115227,2.5085,0.308329,10
-0.138745,3.03203,-0.372676,34
-0.137989,3.02708,0.479941,24
-0.136746,3.01138,-0.263733,28
-0.136535,3.01836,0.58731,21
-0.136836,3.03675,-0.159311,50
-0.162268,3.61517,0.835468,24
-0.135307,3.01451,-0.0526714,33
-0.16015,3.58194,0.960736,5
-0.131855,3.05669,0.0534044,70
-0.13116,3.05299,0.160148,12
-0.129525,3.03962,0.266174,13
-0.128645,3.03145,-0.480567,4
-0.105026,2.4851,0.305405,10
-0.127463,3.02856,-0.372189,13
-0.128501,3.05321,0.484008,11
-0.1264,3.01582,-0.264082,31
-0.126163,3.02274,0.588073,21
-0.125654,3.02324,-0.158578,38
-0.148196,3.58067,0.82737,15
-0.125279,3.02695,-0.0528808,32
-0.115974,2.91286,-0.781116,1
-0.120285,3.02115,0.0527761,42
-0.119479,3.02749,0.158787,15
-0.124788,3.17606,-0.61784,1
-0.119927,3.06594,0.26844,23
-0.122377,3.12858,-0.495897,1
-0.0977884,2.51122,0.308573,8
-0.124879,3.22137,-0.395832,12
-0.118147,3.06153,0.48526,15
-0.116255,3.0262,-0.264953,27
-0.116364,3.02903,0.589218,15
-0.116239,3.0396,-0.159415,27
-0.118754,3.11962,0.720743,3
-0.114637,3.02537,-0.0528459,31
-0.116863,3.09842,0.830809,0
-0.105539,2.89199,-0.775422,2
-0.111627,3.07351,0.0536836,70
-0.121915,3.37302,-0.77923,1
-0.110306,3.05182,0.160043,38
-0.110725,3.07836,-0.598759,1
-0.110186,3.07826,0.269486,41
-0.114127,3.204,-0.507786,2
-0.094717,2.67224,0.328316,12
