x,y,z,intensity
0.332892,0.550753,0.0563026,11
0.814761,1.34692,0.193285,22
0.86828,1.43483,0.265626,10
0.555292,0.916897,0.208363,8
0.26603,0.43737,0.00893563,16
0.271481,0.446157,-0.120574,59
0.265858,0.436744,0.026796,10
1.11192,1.82592,0.187036,1
0.828521,1.35947,0.195478,31
0.849625,1.393,0.25843,12
0.564465,0.925106,0.210653,11
0.268472,0.439829,-0.0270054,14
0.267555,0.436439,0.00893563,16
0.260811,0.425272,-0.115175,62
1.05188,1.71316,0.17588,1
0.837418,1.36333,0.196453,33
0.267094,0.434664,-0.0626408,17
0.868965,1.41359,0.26281,13
0.564766,0.918014,0.209508,15
0.262368,0.424313,-0.115175,62
0.271078,0.438228,0.0270054,10
1.07673,1.73998,0.179018,2
0.838228,1.35351,0.195478,38
0.289594,0.467432,-0.0675156,16
0.884546,1.42718,0.265939,13
0.57314,0.92438,0.211416,21
0.270671,0.434513,0.00893563,16
0.263848,0.423395,-0.115175,62
0.272606,0.437279,0.0270054,10
1.08732,1.74278,0.179715,6
0.84505,1.35394,0.195966,38
0.916732,1.46765,0.274073,11
0.574442,0.918944,0.210653,26
0.275334,0.440285,-0.0272147,14
0.271505,0.433992,-0.00893563,48
0.265398,0.422425,-0.115175,62
0.27413,0.436325,0.0270054,10
1.09234,1.73729,0.179541,12
0.854236,1.35755,0.196941,38
0.919745,1.4611,0.273447,14
0.583926,0.926899,0.212943,31
0.275134,0.434716,-0.118774,60
1.09733,1.73178,0.179367,17
0.272782,0.4305,-0.0807202,52
0.860858,1.35807,0.197428,42
0.294473,0.464374,-0.0675156,16
0.908967,1.43286,0.268754,16
0.593308,0.934904,0.215233,40
0.274528,0.432086,-0.00893563,48
0.268267,0.420609,-0.115175,62
1.10306,1.72813,0.179367,27
0.873074,1.36676,0.199135,43
0.919031,1.43816,0.270319,18
0.590221,0.922903,0.212943,41
0.275959,0.431174,-0.00893563,48
0.268295,0.417751,-0.133033,16
0.278087,0.432833,-0.118774,60
1.11017,1.72595,0.179541,33
0.275706,0.428633,-0.0807202,52
0.874379,1.35885,0.198403,41
0.276138,0.428975,-0.0626408,17
0.922977,1.43328,0.270006,20
0.584772,0.907737,0.20989,41
0.279596,0.43186,-0.118774,60
0.8054,1.24401,0.0776666,1
1.1213,1.73062,0.180412,37
0.277201,0.427668,-0.0807202,52
0.878036,1.35413,0.19816,36
0.925575,1.4269,0.26938,22
0.308012,0.47466,-0.0495045,32
0.598627,0.922158,0.213706,47
0.278888,0.429285,-0.00893563,48
0.285902,0.438572,-0.14028,15
0.29593,0.453782,-0.125073,57
0.823925,1.26293,0.0790273,3
1.12842,1.72836,0.180587,40
0.306695,0.469752,-0.0888548,47
0.889036,1.36118,0.199622,37
0.922984,1.41208,0.26719,23
0.609203,0.93167,0.216377,48
0.280384,0.428309,-0.00893563,48
0.80221,1.21986,0.0765152,3
1.13555,1.72608,0.180761,43
0.898385,1.36454,0.200597,37
0.919459,1.39549,0.264687,28
0.612613,0.929431,0.216377,48
0.285858,0.433526,-0.0272147,14
0.299169,0.451653,-0.125073,57
0.740269,1.11715,0.0702349,3
1.14156,1.7221,0.180761,43
0.281664,0.424742,-0.0807202,52
0.907532,1.36802,0.201572,37
0.275515,0.415154,-0.0611784,17
0.929788,1.4005,0.266251,33
0.612596,0.92238,0.215233,51
0.70849,1.06153,0.0668854,6
1.14646,1.71645,0.180587,43
0.283145,0.423756,-0.0807202,52
0.913405,1.36649,0.201816,33
0.305651,0.457094,-0.0675156,16
0.930034,1.39084,0.265,38
0.619087,0.925131,0.216377,48
0.64194,0.958557,0.266342,1
0.284854,0.42535,-0.00893563,48
0.920139,1.36931,0.0287965,1
0.356596,0.530471,-0.147568,45
0.683213,1.01596,0.0641639,8
1.16468,1.73062,0.182504,44
0.313224,0.465424,-0.0888548,47
0.922365,1.37004,0.202791,38
0.329343,0.489008,-0.0723904,14
0.934884,1.38759,0.265,41
0.623249,0.924701,0.216759,43
0.616783,0.914418,0.254645,1
0.293437,0.433567,-0.14028,15
0.929398,1.37272,0.0289361,2
0.288505,0.42596,-0.118774,60
0.682274,1.00696,0.0637452,11
1.17265,1.73005,0.182853,43
0.314847,0.464328,-0.0888548,47
0.936057,1.37996,0.204741,31
0.308756,0.455003,-0.0675156,16
0.936393,1.37941,0.264061,51
0.630885,0.929017,0.218286,43
0.64845,0.954165,0.266342,1
0.295024,0.432489,-0.14028,15
0.947706,1.38929,0.0293549,6
0.686911,1.00622,0.0638499,15
1.17898,1.72574,0.182853,45
0.316546,0.463171,-0.0888548,47
0.94871,1.38815,0.206447,33
0.36636,0.535858,-0.0797026,13
0.932281,1.36309,0.261558,33
0.647592,0.946139,0.222865,47
0.643133,0.93892,0.262743,1
0.296532,0.431456,-0.14028,15
0.945994,1.37592,0.0291455,12
0.307006,0.446363,-0.125073,57
0.690419,1.00382,0.0638499,16
1.17935,1.71341,0.181981,51
0.318161,0.462063,-0.0888548,47
0.965051,1.40101,0.208884,32
