x,y,z,intensity
1.26987,0.745327,-0.286214,71
1.26479,0.742047,0.128293,78
1.26945,0.744486,-0.233087,71
1.25356,0.734874,0.178417,75
1.2724,0.745917,-0.181098,86
1.25949,0.73805,0.23121,68
1.26015,0.738143,-0.12777,96
1.27234,0.744989,0.286595,3
1.279,0.748586,-0.0776666,94
1.26475,0.740244,0.338326,72
1.27206,0.744227,-0.0257248,86
1.25404,0.733392,0.389264,70
1.27496,0.743537,-0.395476,70
1.26805,0.739207,0.0256201,61
1.2729,0.74174,-0.340126,100
1.27181,0.741101,0.0771432,63
1.28421,0.748028,-0.288885,67
1.27929,0.744867,0.129513,73
1.27362,0.741266,-0.2334,76
1.25085,0.727718,0.177686,81
1.2783,0.74369,-0.181585,82
1.27217,0.739828,0.233087,67
1.27293,0.739968,-0.128816,96
1.27481,0.740765,0.286595,3
1.27457,0.740328,-0.0772479,94
1.26383,0.734089,0.337427,74
1.28144,0.744021,-0.0258645,88
1.26816,0.736017,0.392887,66
1.28437,0.742728,-0.397546,67
1.27767,0.738557,0.0257598,65
1.28236,0.740969,-0.341926,100
1.2781,0.73821,0.0773525,63
1.28367,0.741129,-0.288122,67
1.29237,0.74615,0.130559,75
1.2866,0.742517,-0.235277,77
1.2621,0.728089,0.178904,78
1.27599,0.735802,-0.180854,81
1.275,0.734938,0.233087,68
1.28957,0.743033,-0.130211,98
1.30316,0.750562,0.292319,4
1.28606,0.740411,-0.0777712,87
1.27001,0.731175,0.338326,81
1.29469,0.74508,-0.0260739,88
1.27935,0.735959,0.395476,65
1.29044,0.739938,-0.398581,70
1.28731,0.737846,0.0258994,60
1.29521,0.742076,-0.344625,100
1.286,0.736499,0.0776666,65
1.28808,0.737394,-0.288503,69
1.29682,0.742398,0.130734,81
1.29617,0.741721,-0.236529,80
1.27682,0.730358,0.18061,81
1.29074,0.738017,-0.18256,78
1.27597,0.72928,0.232775,60
1.29055,0.737313,-0.130036,100
1.32125,0.754543,0.295754,7
1.30264,0.743614,-0.0786086,82
1.28284,0.732312,0.341026,72
1.28699,0.734383,-0.0258645,82
1.27533,0.727436,0.393405,65
1.29314,0.735203,-0.398581,70
1.30044,0.739052,0.0261088,67
1.30979,0.744062,-0.347774,100
1.29737,0.736712,0.0781899,62
1.29577,0.735802,-0.289648,63
1.30993,0.743541,0.131779,70
1.30403,0.73989,-0.237468,80
1.29331,0.733507,0.18256,83
1.30207,0.738177,-0.183779,78
1.29239,0.73239,0.235277,57
1.29485,0.733786,-0.130211,96
1.33925,0.758636,0.299189,13
1.31565,0.744967,-0.0792366,82
1.2906,0.730485,0.342376,75
1.30708,0.739507,-0.0262135,75
1.27967,0.723708,0.393923,63
1.30916,0.738276,-0.402722,68
1.29953,0.732544,0.026039,66
1.31238,0.739486,-0.347774,100
1.30864,0.73708,0.0787133,60
1.3086,0.737055,-0.291938,65
1.30037,0.732121,0.130559,73
1.29972,0.731458,-0.236216,75
